,term,pearson,p_value
5070,motor,0.07426501395207989,0.01981358897253
5071,mould,-0.25544182579394226,0.00000000000000
5072,moulded,-0.04947943332597085,0.12088096882167
5073,mound,0.04217428217939642,0.18621406963691
5074,mount,-0.11817714651715583,0.00020289311625
5075,mountain,-0.06856733877230184,0.03150217766674
5076,mountains,-0.1511710247455831,0.00000190336736
5077,mounted,-0.2217049007568614,0.00000000000201
5078,mounting,-0.11762854231734352,0.00021728939224
5079,mournful,-0.4430785973224446,0.00000000000000
5080,mournfully,-0.37243858185227496,0.00000000000000
5081,mourning,-0.33364344948927516,0.00000000000000
5082,mouse,0.038964675399274964,0.22201625746102
5083,moustache,0.16582131517464588,0.00000016836199
5084,mouth,0.23778845047432318,0.00000000000004
5085,mouthed,0.08184179429933569,0.01021918579268
5086,mouthful,0.04667010020771453,0.14348921977985
5087,mouths,-0.004264555323819794,0.89371536899213
5088,move,0.2601451542245494,0.00000000000000
5089,moved,0.2577763485658083,0.00000000000000
5090,movement,0.022869124095928454,0.47364670152202
5091,movements,-0.12096447059925047,0.00014257423415
5092,moves,0.10209581734273572,0.00134158203813
5093,movie,0.2922730786811217,0.00000000000000
5094,moving,0.2769864929717725,0.00000000000000
5095,mr,-0.2129115800106005,0.00000000001501
5096,mrs,-0.2481497447767067,0.00000000000000
5097,much,-0.5442604992133167,0.00000000000000
5098,mud,0.09010547378193791,0.00467431520429
5099,muddy,0.08227069510598786,0.00982784488264
5100,muffled,0.11081397010880412,0.00049692170428
5101,multitude,-0.29926389060799885,0.00000000000000
5102,mumbled,0.2470764377584021,0.00000000000000
5103,murder,-0.005062094520395508,0.87399121348220
5104,murdered,-0.08566569441126537,0.00717187912905
5105,murderer,-0.039835360239595254,0.21185032123190
5106,murderers,-0.11984048481966388,0.00016452242303
5107,murderous,-0.09008594942291405,0.00468331080469
5108,murders,0.06779136506219427,0.03348032959494
5109,murmur,-0.3051786192451499,0.00000000000000
5110,murmured,-0.024291620199838923,0.44657218961633
5111,murmuring,-0.19200578256384543,0.00000000126397
5112,murmurs,-0.28501023522021,0.00000000000000
5113,muscle,0.17136510906958097,0.00000006347040
5114,muscles,0.24141579902989366,0.00000000000002
5115,muscular,0.02572326773124586,0.42023413428371
5116,mused,-0.0013974774331834052,0.96507860925377
5117,museum,0.05664674273362033,0.07571535697200
5118,music,-0.1520043128427491,0.00000166791294
5119,musical,-0.160023921825942,0.00000045133289
5120,musing,-0.34813410883869406,0.00000000000000
5121,must,-0.5200220198606897,0.00000000000000
5122,muster,-0.04839824740867675,0.12922803553783
5123,mute,-0.22389322641740278,0.00000000000121
5124,mutter,0.01839457290774111,0.56439178357195
5125,muttered,-0.048875934675872555,0.12548662677314
5126,muttering,-0.03517465742427578,0.27032061001649
5127,mutual,-0.4253264729684141,0.00000000000000
5128,muzzle,0.09507706832286096,0.00283184159553
5129,mysteries,-0.21317953617368748,0.00000000001414
5130,mysterious,-0.30774577195479,0.00000000000000
5131,mysteriously,-0.077681038058989,0.01479553888965
5132,mystery,-0.21555547774768036,0.00000000000828
5133,mystic,-0.09975952359577878,0.00172926245504
5134,n,-0.42481009425964017,0.00000000000000
5135,nail,0.004077868726211194,0.89834232274360
5136,nailed,0.005877244362440826,0.85391209558849
5137,nails,0.058686629097184154,0.06574271768532
5138,naked,0.14875079173161035,0.00000278196919
5139,name,-0.37011265289435513,0.00000000000000
5140,named,0.05286792937614884,0.09742784325862
5141,nameless,-0.1019946407607301,0.00135655710087
5142,namely,-0.15411373227984934,0.00000119021164
5143,names,-0.035873952666285236,0.26090552388195
5144,nap,0.02885311294033697,0.36592933910222
5145,narrative,-0.39041017113775006,0.00000000000000
5146,narrow,-0.12419442938215426,0.00009383395743
5147,narrowed,0.30005196865671446,0.00000000000000
5148,narrowly,-0.18054798304976713,0.00000001175083
5149,nasty,0.23156784502811636,0.00000000000019
5150,nation,-0.1398011125883014,0.00001075313363
5151,national,0.03258029012949426,0.30726591730214
5152,nations,-0.119034431258849,0.00018217562585
5153,native,-0.18874129513481658,0.00000000242005
5154,natives,0.003915852189449645,0.90236064326038
5155,natural,-0.4375957713199866,0.00000000000000
5156,naturally,-0.2064906301904318,0.00000000006163
5157,nature,-0.6094016412677579,0.00000000000000
5158,navy,0.046423676713032686,0.14561737770345
5159,nay,-0.479238392069175,0.00000000000000
5160,near,-0.40082879846331465,0.00000000000000
5161,nearby,0.3570432044839284,0.00000000000000
5162,neared,0.08022367306197477,0.01182319217085
5163,nearer,-0.3337285721896786,0.00000000000000
5164,nearest,-0.13323260889053332,0.00002756095226
5165,nearing,0.05708882701267152,0.07345547744733
5166,nearly,-0.300956924112983,0.00000000000000
5167,neat,0.03658876897182364,0.25151806343178
5168,neatly,0.19927403824188153,0.00000000028562
5169,necessarily,-0.21910218626070854,0.00000000000368
5170,necessary,-0.43907283564811156,0.00000000000000
5171,necessities,-0.1795071684952714,0.00000001428991
5172,necessity,-0.5742751955087654,0.00000000000000
5173,neck,0.05103679591478754,0.10960533584281
5174,necks,-0.03342010938294869,0.29495759290271
5175,need,0.2163397214859693,0.00000000000693
5176,needed,0.42288297761008314,0.00000000000000
5177,needing,0.17757264605125966,0.00000002049387
5178,needle,0.09419599603103711,0.00310008487169
5179,needles,0.05933565103503313,0.06280629932191
5180,needless,-0.20549539460672134,0.00000000007640
5181,needs,0.11464093041696681,0.00031400800399
5182,negative,-0.06837058101829097,0.03199404457136
5183,neglect,-0.4756062727401621,0.00000000000000
5184,neglected,-0.45729243759742444,0.00000000000000
5185,negro,-0.02315815997526297,0.46807356895650
5186,neighbour,-0.2563522051860936,0.00000000000000
5187,neighbourhood,-0.30885035100084457,0.00000000000000
5188,neighbouring,-0.391438756138753,0.00000000000000
5189,neighbours,-0.24476165064944874,0.00000000000001
5190,neither,-0.5515994986467428,0.00000000000000
5191,nephew,-0.15102718843990445,0.00000194711138
5192,nerve,0.08057586481066788,0.01145623284823
5193,nerves,-0.08951715789959735,0.00495234018917
5194,nervous,0.05839322743681959,0.06710678254461
5195,nervously,0.19553754071385954,0.00000000061795
5196,nervousness,0.05967438198836333,0.06131727927689
5197,ness,-0.2660870203626641,0.00000000000000
5198,nest,-0.04902535161405205,0.12433381233387
5199,net,-0.02989019127149716,0.34894574432131
5200,network,0.11484956383004655,0.00030612325620
5201,neutral,0.08014313156796275,0.01190855897039
5202,never,-0.47936745427981836,0.00000000000000
5203,nevertheless,-0.25594003987099057,0.00000000000000
5204,new,-0.08438313351768842,0.00808843956725
5205,newcomer,0.00428443680506229,0.89322282421033
5206,newly,-0.18258927368902533,0.00000000797983
5207,news,-0.07281361228864125,0.02235959647300
5208,newspaper,0.058822677856272015,0.06511799684246
5209,newspapers,0.06058779666266908,0.05744693175370
5210,next,-0.22757359302244848,0.00000000000050
5211,nice,0.26014728696472517,0.00000000000000
5212,nicely,0.09265681438105361,0.00362475082279
5213,niece,-0.26642964738482805,0.00000000000000
5214,nigh,-0.24032431538665397,0.00000000000002
5215,night,-0.22576758246713588,0.00000000000077
5216,nightfall,-0.08392872731814076,0.00843746921295
5217,nightly,-0.17471036134538417,0.00000003468805
5218,nightmare,0.19084584626813622,0.00000000159417
5219,nights,-0.09324616603570268,0.00341500523193
5220,nine,0.08362552541287793,0.00867777877887
5221,nineteen,0.10093716464616993,0.00152255144330
5222,nineteenth,0.026813462642228888,0.40080331349697
5223,ninety,0.18120187886317204,0.00000001038573
5224,ninth,0.030344269545430503,0.34166954912333
5225,nobility,-0.31359161322068035,0.00000000000000
5226,noble,-0.5466678404413005,0.00000000000000
5227,nobody,0.0696184849284351,0.02898277961521
5228,nod,0.03509036322255977,0.27147103372169
5229,nodded,0.43368722338020105,0.00000000000000
5230,nodding,0.0957096766304024,0.00265248570097
5231,noise,-0.21134378672038834,0.00000000002128
5232,noiselessly,-0.06036660050662654,0.05836507048949
5233,noises,0.06667770501861993,0.03650414226146
5234,noisily,0.11414343735838928,0.00033358200536
5235,noisy,-0.0931986724287461,0.00343148986916
5236,non,0.08527907269803955,0.00743784973377
5237,none,-0.320879463635001,0.00000000000000
5238,nonsense,-0.12952830351059783,0.00004598306270
5239,noon,-0.05614624744818446,0.07834186182572
5240,normal,0.3814175102001961,0.00000000000000
5241,normally,0.35022668485394093,0.00000000000000
5242,north,0.07015747092601664,0.02775948966379
5243,northeast,-0.1634822892642938,0.00000025167628
5244,northern,0.0015778345277458069,0.96057514277510
5245,northwest,0.01877446672203452,0.55637437910356
5246,nose,0.2035813044813802,0.00000000011515
5247,nosed,0.1619046340008169,0.00000032901840
5248,noses,0.04131104578586894,0.19539528281233
5249,nostrils,0.15501624951414833,0.00000102877572
5250,note,-0.1385420933793162,0.00001292210031
5251,notebook,0.16696917605154332,0.00000013793058
5252,noted,0.039415418923382003,0.21671073999069
5253,notes,-0.04402110154805509,0.16764771064467
5254,nothing,-0.34154398089323884,0.00000000000000
5255,notice,-0.4292505591166322,0.00000000000000
5256,noticeable,0.029537192329063655,0.35466961351848
5257,noticed,0.13466519375819902,0.00002252871347
5258,noticing,-0.07844714949061925,0.01383739226792
5259,noting,0.0005644338232603599,0.98589166790300
5260,notion,-0.11368187386295621,0.00035275638508
5261,notions,-0.2993723717153469,0.00000000000000
5262,notorious,-0.15384133442583406,0.00000124353923
5263,notwithstanding,-0.5445703396197911,0.00000000000000
5264,novel,-0.0848401551175832,0.00775047494843
5265,novels,-0.07501737142792303,0.01859616595611
5266,novelty,-0.3214553610361821,0.00000000000000
5267,november,-0.07625975842997772,0.01672858656388
5268,nowadays,0.007920350083858553,0.80402626799057
5269,nowhere,0.20113145159181425,0.00000000019352
5270,nuisance,0.1128452222573762,0.00039016115931
5271,numb,0.27775122188208046,0.00000000000000
5272,number,0.015765256822330452,0.62134933885943
5273,numbered,-0.2138445326344618,0.00000000001218
5274,numbers,0.002605736179041858,0.93493697368845
5275,numerous,-0.42025303807195075,0.00000000000000
5276,nurse,-0.029292432626376375,0.35867293419405
5277,nursed,-0.17937173349912036,0.00000001465711
5278,nursery,-0.08506194257117891,0.00759106381611
5279,nurses,0.031131278311320384,0.32928987655638
5280,nursing,0.016214620593598766,0.61143955350181
5281,nut,0.038440264124540956,0.22830501757342
5282,nuts,0.1563802539840476,0.00000082406555
5283,oak,-0.008117922548363776,0.79924078407816
5284,oath,-0.2777947708901043,0.00000000000000
5285,oaths,-0.2566025354344125,0.00000000000000
5286,obedience,-0.42305547994031883,0.00000000000000
5287,obedient,-0.29252291217777665,0.00000000000000
5288,obediently,0.1741061261456804,0.00000003872138
5289,obey,-0.4240382688091714,0.00000000000000
5290,obeyed,-0.45438449562377414,0.00000000000000
5291,obeying,-0.23503852661881164,0.00000000000008
5292,object,-0.6729943372894116,0.00000000000000
5293,objected,-0.05429771029192361,0.08869097888086
5294,objection,-0.3334237848769636,0.00000000000000
5295,objections,-0.2954027176100387,0.00000000000000
5296,objects,-0.48046091304849137,0.00000000000000
5297,obligation,-0.3343710054448492,0.00000000000000
5298,obligations,-0.39271797944022374,0.00000000000000
5299,oblige,-0.4270574023892665,0.00000000000000
5300,obliged,-0.618861676808927,0.00000000000000
5301,obliging,-0.3924710307182016,0.00000000000000
5302,obliterated,-0.20593446825319123,0.00000000006950
5303,oblivion,-0.2035642462243356,0.00000000011557
5304,oblivious,0.08814379536340713,0.00566033672624
5305,obscure,-0.265602920598638,0.00000000000000
5306,obscured,-0.27305519759320646,0.00000000000000
5307,obscurity,-0.4139495422427445,0.00000000000000
5308,observation,-0.46690609372194264,0.00000000000000
5309,observations,-0.3120045739300524,0.00000000000000
5310,observe,-0.5213155053261268,0.00000000000000
5311,observed,-0.5292617566339849,0.00000000000000
5312,observer,-0.21770752583908862,0.00000000000507
5313,observing,-0.5368413007028672,0.00000000000000
5314,obstacle,-0.3431819455341274,0.00000000000000
5315,obstacles,-0.2499589321883695,0.00000000000000
5316,obstinacy,-0.3699618435471411,0.00000000000000
5317,obstinate,-0.371913557396842,0.00000000000000
5318,obtain,-0.5438201473340367,0.00000000000000
5319,obtained,-0.5217332510135707,0.00000000000000
5320,obtaining,-0.4111358869258573,0.00000000000000
5321,obvious,0.1373061993427197,0.00001545239692
5322,obviously,0.2981585876977509,0.00000000000000
5323,occasion,-0.5898247631295598,0.00000000000000
5324,occasional,-0.021828452909821116,0.49401118430994
5325,occasionally,-0.20935165727582192,0.00000000003303
5326,occasioned,-0.5350165206387846,0.00000000000000
5327,occasions,-0.3836149896441687,0.00000000000000
5328,occupant,-0.05196605461403005,0.10328332649126
5329,occupants,-0.006818713725441314,0.83083926798525
5330,occupation,-0.37341230659083685,0.00000000000000
5331,occupations,-0.28776780989055023,0.00000000000000
5332,occupied,-0.5060492557930205,0.00000000000000
5333,occupy,-0.3049323109181227,0.00000000000000
5334,occupying,-0.11654515080832507,0.00024857536497
5335,occur,-0.2241092761375092,0.00000000000115
5336,occurred,-0.3085682528216112,0.00000000000000
5337,occurrence,-0.35043359068316327,0.00000000000000
5338,occurs,-0.09039445946415144,0.00454298289980
5339,ocean,-0.12826928809696203,0.00005455217062
5340,october,-0.022138090439276743,0.48790355914417
5341,odd,-0.01802611244615133,0.57222055060963
5342,oddly,0.13895627989458317,0.00001216627259
5343,odds,0.14042415513669732,0.00000981275371
5344,odious,-0.3587049263878573,0.00000000000000
5345,odour,0.05792821548102827,0.06931626941208
5346,odours,-0.05480852788339895,0.08572682298856
5347,offence,-0.4167279605628923,0.00000000000000
5348,offend,-0.38776991836661173,0.00000000000000
5349,offended,-0.48537051742695714,0.00000000000000
5350,offensive,-0.07480617805153265,0.01893112839387
5351,offer,-0.4596006119271649,0.00000000000000
5352,offered,-0.4440082808009692,0.00000000000000
5353,offering,-0.29457443757486157,0.00000000000000
5354,offers,-0.3784646749901094,0.00000000000000
5355,office,0.12114235921586677,0.00013936391826
5356,officer,-0.046309989584955115,0.14660729727444
5357,officers,-0.09160399658964238,0.00402875858918
5358,offices,-0.16778187503437889,0.00000011967384
5359,official,0.06816317293696765,0.03251963747470
5360,officially,0.13175867752166442,0.00003384194848
5361,officials,-0.005897663808621844,0.85341026998168
5362,offspring,-0.3674677314107753,0.00000000000000
5363,often,-0.5407218986649865,0.00000000000000
5364,oh,-0.21286759342603517,0.00000000001516
5365,oil,0.07534142153093805,0.01809227488992
5366,okay,0.3657728618367015,0.00000000000000
5367,old,-0.16893427080490286,0.00000009773567
5368,older,0.22364641316326903,0.00000000000128
5369,oldest,0.02175893077664541,0.49538810739283
5370,olive,-0.006437643497077152,0.84016189938989
5371,omen,-0.1910854415419189,0.00000000151973
5372,ominous,-0.10452685604510667,0.00102450091493
5373,omitted,-0.33909290925139524,0.00000000000000
5374,one,-0.3186307044637475,0.00000000000000
5375,ones,0.07503393868048495,0.01857010990596
5376,onto,0.4658981045183333,0.00000000000000
5377,onward,-0.16423610824801976,0.00000022122871
5378,open,-0.10872864937826157,0.00063435742996
5379,opened,-0.1285941021352826,0.00005220721551
5380,opening,-0.20850683356714997,0.00000000003975
5381,openly,-0.2157806603642296,0.00000000000787
5382,opens,-0.13505292211918107,0.00002132487537
5383,opera,-0.1877021094096257,0.00000000296881
5384,operate,-0.050472582866019494,0.11359042138333
5385,operated,-0.0841203667145365,0.00828866323891
5386,operating,0.1679152303507829,0.00000011691030
5387,operation,0.06357896280437232,0.04616553866581
5388,operations,-0.10412224069733005,0.00107194489639
5389,operator,0.12376010218768992,0.00009932271047
5390,opinion,-0.6021954713901704,0.00000000000000
5391,opinions,-0.4092074310613502,0.00000000000000
5392,opponent,-0.07591802291210623,0.01722514492079
5393,opportunities,-0.25746045507753496,0.00000000000000
5394,opportunity,-0.5664980957777919,0.00000000000000
5395,oppose,-0.4810144065547122,0.00000000000000
5396,opposed,-0.3717138883101015,0.00000000000000
5397,opposing,-0.19432832171020342,0.00000000079071
5398,opposite,-0.35058087594623255,0.00000000000000
5399,opposition,-0.3378010375412724,0.00000000000000
5400,oppressed,-0.48149683085788675,0.00000000000000
5401,oppression,-0.32550909189233085,0.00000000000000
5402,oppressive,-0.2281371951606633,0.00000000000044
5403,orange,0.1439109099425733,0.00000583775275
5404,orchestra,0.030465764292669582,0.33973926342772
5405,ordeal,-0.01730371988586306,0.58771714579806
5406,order,-0.39472107168144577,0.00000000000000
5407,ordered,-0.3546261709203163,0.00000000000000
5408,ordering,-0.15496511690051767,0.00000103732981
5409,orderly,0.02974338526007608,0.35131904720550
5410,orders,-0.24644838368191108,0.00000000000000
5411,ordinarily,0.013482889393803862,0.67271605436295
5412,ordinary,-0.16369156354035722,0.00000024284043
5413,organ,-0.06050435466143511,0.05779186345820
5414,organisation,0.11679007275470316,0.00024115401530
5415,organised,0.1272699106362836,0.00006240768046
5416,organs,-0.03754875443542587,0.23928482173576
5417,oriental,-0.008607714331525266,0.78741011203119
5418,origin,-0.25579315204695413,0.00000000000000
5419,original,-0.15577860828265108,0.00000090900528
5420,originally,-0.18723945239149178,0.00000000325040
5421,ornament,-0.37438680958525905,0.00000000000000
5422,ornaments,-0.3022997009801643,0.00000000000000
5423,orphan,-0.29950280321387096,0.00000000000000
5424,others,-0.2693016673769977,0.00000000000000
5425,otherwise,-0.36470498423004666,0.00000000000000
5426,ought,-0.3307565749479092,0.00000000000000
5427,ounce,0.07471136245369314,0.01908321586879
5428,outburst,0.023029963873786353,0.47054093461876
5429,outcome,0.0747721903735688,0.01898552366910
5430,outer,-0.002175608592225686,0.94565865834263
5431,outfit,0.14232102677954925,0.00000740879282
5432,outlet,-0.10191827014979789,0.00136796244969
5433,outline,-0.1058057559548937,0.00088700311026
5434,outlined,0.15112997693329464,0.00000191575389
5435,outlines,-0.047326083260996014,0.13794014774642
5436,outrage,-0.19050775569973363,0.00000000170529
5437,outraged,0.024520470462939686,0.44230009807889
5438,outrageous,-0.08698986022704427,0.00632432705111
5439,outright,-0.0016179850538783657,0.95957276115059
5440,outside,0.39973104682399746,0.00000000000000
5441,outskirts,0.053636362244363946,0.09265052594843
5442,outstretched,0.012926562892850903,0.68548342965408
5443,outward,-0.19881110910618685,0.00000000031453
5444,oval,0.09448013472725328,0.00301115228886
5445,oven,0.04209168802307573,0.18707850241354
5446,overboard,-0.03226563932908498,0.31196362766111
5447,overcame,-0.28590082702254827,0.00000000000000
5448,overcoat,0.04822630161531409,0.13059575028172
5449,overcome,-0.4669397162067072,0.00000000000000
5450,overflowing,-0.22326058239798172,0.00000000000140
5451,overgrown,-0.149602049247286,0.00000243596995
5452,overhanging,-0.08404310993781663,0.00834836792008
5453,overhead,0.20385383916184452,0.00000000010864
5454,overheard,-0.23362512580097403,0.00000000000012
5455,overlook,-0.12207150070536618,0.00012367199472
5456,overlooked,-0.16878057714532332,0.00000010041927
5457,overlooking,0.04765528145531629,0.13521837646181
5458,overnight,0.08900856620414242,0.00520463042767
5459,overpowered,-0.44630882941919464,0.00000000000000
5460,overpowering,-0.1630855038915983,0.00000026928786
5461,overtake,-0.2785514126401117,0.00000000000000
5462,overtaken,-0.28785299131112213,0.00000000000000
5463,overtook,-0.29080862800731155,0.00000000000000
5464,overturned,-0.1219970615155837,0.00012486514120
5465,overwhelmed,-0.36882558773942364,0.00000000000000
5466,overwhelming,-0.0901148574579963,0.00466999735468
5467,owe,-0.40092755344859715,0.00000000000000
5468,owed,-0.3365788551608769,0.00000000000000
5469,owes,-0.22146638496940452,0.00000000000213
5470,owing,-0.2778227727466218,0.00000000000000
5471,owl,-0.007407272407086338,0.81648760798875
5472,owned,-0.017669659588749543,0.57984286422851
5473,owner,-0.12531834818207677,0.00008092818378
5474,owners,-0.010232510793761019,0.74852738871289
5475,owns,0.02989033675023173,0.34894339752990
5476,p,-0.1382707950059231,0.00001344120197
5477,pace,-0.1525971535939012,0.00000151769856
5478,paced,-0.13959337322701354,0.00001108534655
5479,paces,-0.24907289363240862,0.00000000000000
5480,pacing,-0.05620143430991595,0.07804866766797
5481,pack,0.14517274274986935,0.00000482295480
5482,package,0.13621609074567473,0.00001806956825
5483,packed,0.15632005640123708,0.00000083220785
5484,packet,-0.2582948699376887,0.00000000000000
5485,packing,0.09849172151462848,0.00198036731633
5486,pad,0.20448224105390664,0.00000000009498
5487,padded,0.296902922913557,0.00000000000000
5488,page,-0.06208050794144966,0.05155965518722
5489,pages,-0.06575456462699056,0.03918389635059
5490,paid,-0.26403900435710553,0.00000000000000
5491,pain,-0.14707727952828295,0.00000360427721
5492,pained,-0.16201612603878213,0.00000032287355
5493,painful,-0.5084348940904698,0.00000000000000
5494,painfully,-0.16807062424130875,0.00000011376781
5495,pains,-0.4867891971726566,0.00000000000000
5496,paint,0.004940799023033295,0.87698627959556
5497,painted,-0.09036234912960177,0.00455740910648
5498,painter,-0.04526511882792544,0.15594748745386
5499,painting,0.02209041919411834,0.48884122130660
5500,paintings,0.006740139782355287,0.83275962882578
5501,pair,-0.07578534766034699,0.01742137971216
5502,pairs,0.11614191491057103,0.00026126146219
5503,pal,0.13246083561672004,0.00003069708274
5504,palace,-0.13965889274060136,0.00001097952689
5505,palaces,-0.2151561592349082,0.00000000000906
5506,pale,-0.3130771063846198,0.00000000000000
5507,paler,-0.20647773658358715,0.00000000006180
5508,pall,-0.13486257339295532,0.00002190802983
5509,pallid,-0.18557201397474143,0.00000000449729
5510,pallor,-0.022276073870532806,0.48519498501630
5511,palm,0.2000919228151381,0.00000000024074
5512,palms,0.2329174856778575,0.00000000000014
5513,pan,0.05313511804103081,0.09574492654269
5514,pane,0.0023307961135550182,0.94178910159607
5515,panel,0.18024272946991815,0.00000001244622
5516,panels,-0.018660515517737016,0.55877341163692
5517,panes,-0.09482746770769326,0.00290559955979
5518,pang,-0.3739834682429501,0.00000000000000
5519,pangs,-0.3899034390771861,0.00000000000000
5520,panic,0.21690015144861305,0.00000000000610
5521,panted,-0.1004795973989205,0.00160000751306
5522,panting,-0.04359118576831065,0.17184059016297
5523,pants,0.31326567261809846,0.00000000000000
5524,papa,-0.07893201505535714,0.01325964686789
5525,paper,-0.01764900081770705,0.58028608074459
5526,papers,-0.08333244217887939,0.00891585491568
5527,par,-0.1750414540170006,0.00000003265375
5528,parade,0.008105202716137678,0.79954865181670
5529,paradise,-0.14078334410037396,0.00000930681938
5530,paragraph,-0.0771401717124171,0.01550668002673
5531,parallel,-0.011525558462870183,0.71802836372921
5532,paralysed,-0.02640801936377477,0.40796586301231
5533,parcel,-0.11788322290827676,0.00021049099820
5534,parched,-0.18848054339377338,0.00000000254767
5535,parchment,-0.1358600362435857,0.00001901213648
5536,pardon,-0.522782198510613,0.00000000000000
5537,parent,-0.45333285697956516,0.00000000000000
5538,parents,-0.2914080303928551,0.00000000000000
5539,paris,-0.2371072034652575,0.00000000000005
5540,parish,-0.14169776812897927,0.00000812868978
5541,park,-0.017894724143328766,0.57502459554488
5542,parked,0.35125433672250445,0.00000000000000
5543,parlour,-0.24960787751063127,0.00000000000000
5544,part,-0.5787900672168497,0.00000000000000
5545,parted,-0.4046951161552029,0.00000000000000
5546,partial,-0.3954931180917144,0.00000000000000
5547,partially,-0.17476057509565146,0.00000003437181
5548,particular,-0.42915588027997553,0.00000000000000
5549,particularly,-0.3667621687112989,0.00000000000000
5550,particulars,-0.5031219255020055,0.00000000000000
5551,parties,-0.3505942179646058,0.00000000000000
5552,parting,-0.43973173750160793,0.00000000000000
5553,partly,-0.21851557205347757,0.00000000000422
5554,partner,-0.16676418124909476,0.00000014294433
5555,partners,-0.040068398641491206,0.20918730531007
5556,parts,-0.30500775266443353,0.00000000000000
5557,party,-0.3058685857278229,0.00000000000000
5558,pass,-0.4372722193195851,0.00000000000000
5559,passage,-0.3381908382384839,0.00000000000000
5560,passages,-0.32060829610298136,0.00000000000000
5561,passed,-0.5262294601543117,0.00000000000000
5562,passenger,0.026741438157248554,0.40207015763542
5563,passengers,-0.04362060636272063,0.17155118276491
5564,passes,-0.21551973368643135,0.00000000000835
5565,passing,-0.4295950399426182,0.00000000000000
5566,passion,-0.5817807602981461,0.00000000000000
5567,passionate,-0.24345023284341585,0.00000000000001
5568,passionately,-0.2494888064036168,0.00000000000000
5569,passions,-0.507488451712751,0.00000000000000
5570,passive,-0.18020193697232453,0.00000001254212
5571,past,-0.03850314468164225,0.22754433643263
5572,pat,0.03840884149263443,0.22868582159544
5573,patch,0.18601488221157667,0.00000000412689
5574,patched,0.02063803130004046,0.51786772229692
5575,patches,0.11260274706513777,0.00040167442431
5576,patent,-0.034046286906444644,0.28599797433298
5577,paternal,-0.4210767272814339,0.00000000000000
5578,path,-0.22323830877378825,0.00000000000141
5579,pathetic,-0.10037300246192477,0.00161856427426
5580,paths,-0.20492694942731937,0.00000000008634
5581,patience,-0.5183294942054513,0.00000000000000
5582,patient,-0.11066205292921423,0.00050591180901
5583,patiently,-0.10708371916805681,0.00076684216540
5584,patients,0.05170567066486591,0.10502487641297
5585,patrol,0.07942182925717879,0.01269772927994
5586,patron,-0.2806746832097915,0.00000000000000
5587,patted,0.20331896095092447,0.00000000012177
5588,pattern,0.2033798113677661,0.00000000012020
5589,patterns,0.19879807645906117,0.00000000031539
5590,patting,0.013991723880770338,0.66112040211733
5591,pause,-0.3541536841175607,0.00000000000000
5592,paused,-0.10806722557057039,0.00068484302423
5593,pausing,-0.14604836167889132,0.00000422040560
5594,paved,-0.08502828398010742,0.00761506566684
5595,pavement,-0.06633788420972603,0.03747188451271
5596,paw,0.09647826745190376,0.00244855082477
5597,paws,0.06447534506657487,0.04317160260699
5598,pay,-0.17512009309146284,0.00000003218783
5599,paying,-0.1165714374498094,0.00024776872940
5600,payment,-0.11747250147468703,0.00022155584633
5601,pays,-0.12877403722376024,0.00005094958079
5602,peace,-0.37115850216971724,0.00000000000000
5603,peaceful,-0.18596590859758622,0.00000000416635
5604,peacefully,0.05608131071579964,0.07868800025659
5605,peak,0.03283211054515098,0.30354012546106
5606,peaks,0.06538508561055136,0.04030225001011
5607,pearl,-0.03380701074180475,0.28939972333654
5608,pearls,-0.05906701940788102,0.06400828519116
5609,peasant,-0.24524587802182735,0.00000000000001
5610,peasants,-0.1310098706229246,0.00003753132813
5611,pebbles,0.016128801439193277,0.61332671303619
5612,peculiar,-0.3373104441836914,0.00000000000000
5613,peculiarities,-0.23904576494573512,0.00000000000003
5614,peculiarly,-0.3581702138217462,0.00000000000000
5615,peeled,0.22013991479411207,0.00000000000290
5616,peep,-0.21357255349301987,0.00000000001295
5617,peeped,-0.17524894356464293,0.00000003143831
5618,peeping,-0.19633873517968817,0.00000000052437
5619,peer,-0.09336833437071813,0.00337293181712
5620,peered,0.2786008811120814,0.00000000000000
5621,peering,0.15008808706299293,0.00000225733111
5622,pen,-0.19229356218284405,0.00000000119297
5623,penalty,-0.09649469026433008,0.00244435399021
5624,pencil,-0.0021407498958354353,0.94652802939102
5625,penetrate,-0.28239254247703616,0.00000000000000
5626,penetrated,-0.24470636367946133,0.00000000000001
5627,penetrating,-0.30829640398248676,0.00000000000000
5628,penny,0.024313637551344136,0.44616016118557
5629,people,0.0679540786291644,0.03305696087657
5630,per,-0.17450002504055367,0.00000003604358
5631,perceive,-0.5516759052664196,0.00000000000000
5632,perceived,-0.5385898536357928,0.00000000000000
5633,perceiving,-0.5348211970650444,0.00000000000000
5634,percent,0.19410518994571022,0.00000000082737
5635,perceptible,-0.18212700132350187,0.00000000871413
5636,perception,-0.19852279773600057,0.00000000033396
5637,perch,0.036133374391258986,0.25747103226040
5638,perched,0.09839121317293881,0.00200163911708
5639,perfect,-0.3963463266302398,0.00000000000000
5640,perfection,-0.2921671135602596,0.00000000000000
5641,perfectly,-0.35592416612197336,0.00000000000000
5642,perform,-0.42046021363928215,0.00000000000000
5643,performance,-0.11278888936157697,0.00039280817855
5644,performed,-0.4292193783656798,0.00000000000000
5645,performing,-0.31786186843520237,0.00000000000000
