,term,spearman,p_value
4342,jobs,0.0671630062559,0.0351590197232
4343,john,-0.0555261263859,0.081698339645
4344,join,0.151433548896,1.82594657935e-06
4345,joined,0.132250739889,3.16077483444e-05
4346,joining,0.136440554082,1.74983840283e-05
4347,joint,-0.00434668019653,0.891681070123
4348,joints,0.0494367565548,0.121202259327
4349,joke,-0.0290830457565,0.362120115903
4350,jokes,0.0262320602094,0.411097899703
4351,joking,0.0612781713808,0.0546581387048
4352,jolly,-0.0615214715142,0.0537025844037
4353,jones,-0.0276572157441,0.386141486632
4354,journal,0.0649117857663,0.0417742330352
4355,journey,0.145558703859,4.54785977633e-06
4356,joy,0.169908576944,8.22677573619e-08
4357,joyful,0.0864342859083,0.00666831636648
4358,joyfully,0.0238262820023,0.455330865168
4359,joyous,0.0937741547153,0.00323653247991
4360,joys,0.117798815991,0.000212721727117
4361,judge,-0.0338045982307,0.289434159586
4362,judged,0.081096883465,0.0109318749844
4363,judgement,0.0957040028047,0.00265404717364
4364,judges,0.00738891211922,0.81693441219
4365,judging,-0.059739224015,0.0610355966633
4366,jug,-0.0664064037174,0.0372750187369
4367,juice,0.110322312925,0.000526567492446
4368,july,0.0217572747595,0.495420930634
4369,jump,0.0514278536922,0.106908603688
4370,jumped,-0.00995991599261,0.755009382737
4371,jumping,0.00644763626168,0.839917140928
4372,june,0.0250222416838,0.433015392516
4373,jungle,0.213049158692,1.45555809343e-11
4374,junior,0.0944164908717,0.00303086776944
4375,junk,0.0495069231848,0.120674365048
4376,jury,-0.262493404394,5.72059152995e-17
4377,justice,-0.0340899733734,0.285379815495
4378,justification,0.0709631589615,0.0260138692558
4379,justified,0.0121614017613,0.70319029351
4380,justify,0.0652219062447,0.0408047054758
4381,justly,0.0513473835496,0.107459192406
4382,k,-0.0209598510544,0.511360154735
4383,keen,-0.0302856240822,0.342603799846
4384,keenly,-0.0203731783193,0.523255263971
4385,keep,-0.0313176361706,0.326401494686
4386,keeper,-0.0332478284823,0.297455249448
4387,keeping,-0.0615269562864,0.0536812046605
4388,keeps,-0.0287648410984,0.367398318221
4389,kept,-0.0605711765052,0.0575154993391
4390,kettle,0.0194526768614,0.542200570274
4391,key,-0.301890996316,3.5000875772e-22
4392,keys,-0.251520641121,1.15679281336e-15
4393,kick,0.00664400006333,0.835110655383
4394,kicked,0.0860227771018,0.00693383519299
4395,kicking,0.102934577279,0.00122317750244
4396,kid,-0.0539905962514,0.0905124279027
4397,kids,0.0334690052439,0.294251284551
4398,kill,0.0612095453719,0.0549302114295
4399,killed,-0.0995487003632,0.00176888111964
4400,killer,-0.0712789736159,0.0253559311552
4401,killing,0.0401286333536,0.208502935835
4402,kills,0.0804964963515,0.0115380365911
4403,kin,0.069911431202,0.0283122778517
4404,kind,-0.0299186867041,0.348486261067
4405,kindled,0.0704168943537,0.0271867212547
4406,kindly,-0.0394958630186,0.215773525995
4407,kindness,0.0245318195466,0.442088846983
4408,kindred,0.0921733875213,0.00380545807377
4409,kinds,0.0966646760823,0.00240129876502
4410,king,0.0931734656375,0.00344026828562
4411,kingdom,0.193238528788,9.86099956648e-10
4412,kings,0.171573739635,6.11442427621e-08
4413,kiss,0.0866442911343,0.00653636281985
4414,kissed,0.0966481483839,0.00240545439057
4415,kisses,0.139018666139,1.20561440105e-05
4416,kissing,0.0752103861917,0.0182945760067
4417,kit,0.0277040449414,0.385337432824
4418,kitchen,-0.205968101003,6.89996797955e-11
4419,knee,0.0787374763452,0.0134888427191
4420,kneel,0.131945521512,3.29765010772e-05
4421,kneeling,0.0891754597197,0.00512059181921
4422,knees,0.051970790936,0.103251861704
4423,knelt,0.138697910364,1.26326540825e-05
4424,knew,-0.112612426274,0.000401208825284
4425,knife,0.0194739529383,0.541758850485
4426,knight,0.0121133176336,0.70430853414
4427,knit,0.0333816495459,0.295513947516
4428,knitting,-0.0490687282908,0.124000692699
4429,knives,0.0949656141457,0.00286456320919
4430,knob,-0.0955231270445,0.00270426710337
4431,knock,-0.144414011387,5.41082499073e-06
4432,knocked,-0.177622010188,2.03071704548e-08
4433,knocking,-0.0924907584359,0.00368592541577
4434,knot,0.0402748610886,0.206848283181
4435,knots,0.110509028507,0.000515120308269
4436,knotted,0.0207662571008,0.515269731919
4437,know,-0.235305557606,7.59829495255e-14
4438,knowing,-0.0381118129077,0.232307766245
4439,knowledge,0.140102169644,1.02884886432e-05
4440,known,-0.0518100844251,0.104323741456
4441,knows,-0.138525246457,1.29537709845e-05
4442,knuckles,0.00118152769245,0.970472265301
4443,la,-0.0228923297284,0.473197914243
4444,label,-0.184650910964,5.37398336547e-09
4445,labelled,-0.0217773633829,0.495022840512
4446,laboratory,0.112869108536,0.0003890438025
4447,labour,0.243328148351,9.95549522257e-15
4448,laboured,0.119262505823,0.000177008138753
4449,labouring,0.0906134940588,0.00444567401259
4450,labours,0.162836678494,2.80932230291e-07
4451,lace,-0.0542140460588,0.0891842315111
4452,laced,0.0465611022445,0.14442758938
4453,lack,0.173525638009,4.30217325937e-08
4454,lacked,0.133656231801,2.59713871975e-05
4455,lacking,0.160363631422,4.26400785711e-07
4456,lad,-0.0395196247423,0.215497248449
4457,ladder,0.083978261343,0.00839877968144
4458,laden,0.147621109058,3.31440826278e-06
4459,ladies,-0.0281077794053,0.378447791483
4460,lads,0.0210153773857,0.51024167656
4461,lady,-0.154319557886,1.15138131006e-06
4462,laid,0.0210906150825,0.508728189169
4463,lain,0.0494518202552,0.121088776731
4464,lake,0.142686574051,7.01532838808e-06
4465,lakes,0.19685180915,4.71856627772e-10
4466,lamb,0.00739815903573,0.81670937772
4467,lame,0.0257245027185,0.420211814775
4468,lamented,-0.0319472217999,0.31676544403
4469,lamp,-0.165135619918,1.89532258701e-07
4470,lamps,-0.0205390124383,0.519878568806
4471,land,0.359537823022,2.14058821295e-31
4472,landed,0.15639933422,8.21500794814e-07
4473,landing,0.102220781269,0.00132329644982
4474,landlady,-0.159008732097,5.34491226734e-07
4475,landlord,-0.104922357964,0.000980007830947
4476,lands,0.176506800293,2.49557032214e-08
4477,landscape,0.180297857203,1.23177509793e-08
4478,lane,-0.0685332602487,0.0315869025922
4479,lanes,0.0220629074534,0.489382800115
4480,language,0.239543016153,2.62132588928e-14
4481,languages,0.229683662984,3.02095330897e-13
4482,languid,0.0082736289545,0.795474642704
4483,lantern,-0.0766837766865,0.0161299446381
4484,lap,0.0244121239065,0.444319754708
4485,lapse,0.0106891232077,0.73770952554
4486,large,0.042392649676,0.183942833147
4487,largely,0.122938581675,0.000110541870072
4488,larger,0.305885334205,9.29278335649e-23
4489,largest,0.193906082705,8.61471315109e-10
4490,lashed,0.163130125985,2.67249480219e-07
4491,lashes,0.0495302231675,0.120499467007
4492,last,0.00660226328712,0.83613175723
4493,lasted,0.109081902101,0.000608832024878
4494,lasting,0.15195407627,1.68127785599e-06
4495,latch,-0.146876262973,3.71744360293e-06
4496,late,-0.175194991746,3.17500645489e-08
4497,lately,-0.0774649119335,0.015076188311
4498,latent,0.0459158273838,0.150079253934
4499,later,0.0258612913628,0.417743986187
4500,latest,0.0103761221168,0.745119565449
4501,latin,0.0998387692838,0.00171458221249
4502,latter,-0.037897171999,0.234950259165
4503,laugh,-0.0214317453338,0.501895573489
4504,laughed,0.032230255162,0.312494851403
4505,laughing,0.0805187935761,0.0115150030984
4506,laughs,0.0291984990434,0.360216827518
4507,laughter,0.171161461585,6.58234457071e-08
4508,launched,0.224564427793,1.02900927041e-12
4509,lavish,0.0656693298861,0.0394395258199
4510,law,-0.00438558517501,0.890717610223
4511,lawn,-0.0639173935479,0.0450152717132
4512,laws,0.26964275037,7.46476733278e-18
4513,lawyer,-0.278252028472,5.91887415944e-19
4514,lawyers,-0.113873690157,0.000344666195284
4515,lay,0.137540746247,1.49385360365e-05
4516,layer,0.13030539976,4.1347727011e-05
4517,layers,0.196801542925,4.76766001449e-10
4518,laying,0.0135622151421,0.670903118254
4519,lazily,0.078582757198,0.0136736132951
4520,lazy,0.111753910981,0.00044452343097
4521,le,0.00437842940634,0.89089480676
4522,lead,0.0511578693853,0.10876473594
4523,leaden,0.0840919499687,0.00831057944357
4524,leader,0.296138016032,2.27999380095e-21
4525,leaders,0.323533491284,2.06511596133e-25
4526,leading,0.0348608065247,0.274620916169
4527,leads,-0.00669858205328,0.833775710758
4528,leaf,0.116017381697,0.000265300256816
4529,league,0.016403040572,0.607305244384
4530,lean,0.039304822888,0.218004008763
4531,leaned,-0.0823961892168,0.00971589033807
4532,leaning,-0.0740804129777,0.0201227090626
4533,leap,0.172535385779,5.14466097725e-08
4534,leaping,0.171086942586,6.67053846545e-08
4535,leapt,0.177657819095,2.01727697141e-08
4536,learn,0.18341632709,6.81319025949e-09
4537,learned,0.113286527363,0.000369993331015
4538,learning,0.193570619738,9.22051394557e-10
4539,least,0.0634322814927,0.0466717056444
4540,leather,-0.0953090634995,0.00276482094894
4541,leave,-0.0647262562477,0.0423635082857
4542,leaves,0.124832136958,8.62909189188e-05
4543,leaving,-0.0601739042866,0.0591748008539
4544,lecture,0.127077902898,6.40345448618e-05
4545,lectures,0.132867754421,2.9003619478e-05
4546,led,0.0386875402828,0.225324063492
4547,ledge,0.0686554889429,0.0312839239055
4548,left,-0.142609545252,7.09654315707e-06
4549,leg,0.069210207623,0.0299399900683
4550,legacy,-0.0130804978432,0.681941535144
4551,legal,-0.101926152372,0.00136678122814
4552,legally,-0.000932181160736,0.976701716415
4553,legend,0.108470298967,0.000653650828608
4554,legged,0.203774460457,1.10498549299e-10
4555,legitimate,-0.0352896866041,0.268756115688
4556,legs,0.15988340643,4.62051061791e-07
4557,leisure,0.101509902433,0.00143046174768
4558,leisurely,0.00617654287305,0.846562586366
4559,lemon,-0.00623772775508,0.845061761176
4560,lend,-0.0423427071209,0.184460469512
4561,length,0.0574844960898,0.0714798633801
4562,lengthened,0.0807924382951,0.0112356231583
4563,lengths,0.0890462963713,0.00518552343191
4564,lent,0.0254239999875,0.425663170649
4565,less,0.168312988112,1.09028839534e-07
4566,lessened,0.129102034031,4.87305094464e-05
4567,lesser,0.268952198611,9.11194820418e-18
4568,lesson,0.141231798032,8.71002585799e-06
4569,lessons,0.164506181611,2.11210634032e-07
4570,lest,0.0702375899694,0.0275814999343
4571,let,-0.0223440107478,0.483864396935
4572,lets,-0.0480569860086,0.13195347409
4573,letter,-0.194045700358,8.37416730514e-10
4574,letters,-0.14276971038,6.92867039289e-06
4575,letting,0.000741403606264,0.981468910832
4576,level,0.299511317213,7.63757577622e-22
4577,levelled,0.179040723251,1.5593507878e-08
4578,lever,0.0479061308898,0.133172341739
4579,liable,-0.0337182830298,0.290668038207
4580,liar,-0.0622758769959,0.0508278089377
4581,liberal,0.0265918677351,0.404708612479
4582,liberty,0.0410372043831,0.198375926969
4583,library,-0.106992015557,0.000774934569277
4584,licence,-0.110944019123,0.000489344096233
4585,lick,0.0346743383299,0.277197831075
4586,licked,0.0950479308668,0.00284036294344
4587,licking,0.111074282286,0.000481861982303
4588,lid,-0.111788986127,0.000442671582461
4589,lids,0.0581170524909,0.0684119275462
4590,lie,0.0812752336012,0.0107573376625
4591,lied,0.00374223352843,0.906669490024
4592,lies,0.158572304205,5.74609025986e-07
4593,lieutenant,0.0308388230701,0.333855905755
4594,life,0.234239459143,9.8989956715e-14
4595,lifeless,0.0517915088958,0.104448203347
4596,lifetime,0.225970898366,7.36990779734e-13
4597,lift,0.110103819937,0.000540263303027
4598,lifted,0.127020950605,6.45247520094e-05
4599,lifting,0.166333401155,1.54060250649e-07
4600,light,0.0597123018691,0.0611524199375
4601,lighted,-0.0427817120927,0.179947068941
4602,lightened,0.0941159105912,0.00312557923341
4603,lighter,0.0902599232181,0.00460370326497
4604,lighting,-0.0295562108538,0.354359728085
4605,lightly,0.0784951252401,0.0137792533517
4606,lightness,0.0712115197761,0.0254952376444
4607,lightning,0.138930130025,1.22127187117e-05
4608,lights,0.00345227314115,0.913871748211
4609,like,0.0988587001356,0.00190444646605
4610,liked,-0.046924037432,0.141321177339
4611,likely,-0.0943020244906,0.0030666230694
4612,likeness,0.0563064008071,0.077493468635
4613,likes,0.00563260889614,0.859928757574
4614,likewise,0.0770588270412,0.0156161917639
4615,liking,0.0554001636981,0.0823941624226
4616,lily,0.0345471631104,0.278964746854
4617,limb,0.105610775752,0.000906798830641
4618,limbs,0.176708754638,2.40436628012e-08
4619,lime,0.0441742153187,0.166173101185
4620,limit,0.144186887709,5.59972788771e-06
4621,limited,0.23725906705,4.66393800272e-14
4622,limits,0.215581757864,8.23148097282e-12
4623,limp,0.0623901523809,0.0504037782255
4624,limped,0.141801220528,8.00474492573e-06
4625,line,0.112986178042,0.00038361054993
4626,lined,0.115864045866,0.000270353444766
4627,linen,-0.103865052535,0.0011031483522
4628,lines,0.138669604918,1.26847710724e-05
4629,linger,0.0287262466435,0.368041740256
4630,lingered,0.0157295001671,0.622140863379
4631,lingering,0.0163387201205,0.608715162395
4632,lining,0.00749034804751,0.814466678793
4633,link,0.0300640378369,0.346148479737
4634,linked,0.0692305934603,0.0298915595514
4635,links,-0.00895161939417,0.779132258432
4636,lion,0.16547878858,1.78634755756e-07
4637,lions,0.120402296915,0.000153182796079
4638,lip,0.0105718229149,0.740483704002
4639,lips,0.000517596558841,0.987062283855
4640,liquid,0.183759861375,6.37889354708e-09
4641,liquor,-0.0354676207412,0.266348309645
4642,list,-0.12871231469,5.13777169972e-05
4643,listen,-0.0305279015222,0.33875474253
4644,listened,-0.0475521702297,0.136066394799
4645,listener,0.0111059301652,0.727879737082
4646,listening,0.000805649929784,0.979863426326
4647,lists,0.0515183686003,0.10629195704
4648,lit,-0.00397729003188,0.900836567385
4649,literally,0.0562658564621,0.0777075377729
4650,literary,0.0733143556461,0.0214508275942
4651,literature,0.144630984535,5.23606490583e-06
4652,lithe,0.0848463610735,0.00774597395823
4653,litter,0.11581496358,0.000271989891536
4654,littered,0.0532351050752,0.0951211542054
4655,little,-0.0680079703675,0.0329177509702
4656,live,0.263669622828,4.10931986362e-17
4657,lived,0.0567213249944,0.075330177624
4658,lively,0.0477355408461,0.134561125171
4659,liver,0.073704233882,0.0207656627762
4660,lives,0.228860076517,3.68677165661e-13
4661,livid,-0.0463791487246,0.146004490343
4662,living,0.11288756172,0.000388182640973
4663,lo,0.0325166953439,0.308211591294
4664,load,0.165774424663,1.69733823389e-07
4665,loaded,0.038181215003,0.231457864392
4666,loading,0.131739246332,3.39331786752e-05
4667,loaf,0.0191172911492,0.549187230664
4668,loan,-0.0627514225256,0.049082671555
4669,loathing,0.0710071559663,0.0259213355844
4670,lobby,-0.12966191506,4.51525313399e-05
4671,local,-0.0354515382124,0.266565327253
4672,locate,0.0472123411903,0.138890291501
4673,located,0.0671958923348,0.0350694170021
4674,location,0.162824736473,2.81503125269e-07
4675,lock,-0.232378376479,1.56594328426e-13
4676,locked,-0.235818051511,6.68794106993e-14
4677,locking,-0.114635514684,0.00031421518296
4678,locks,-0.0551266061341,0.0839218303928
4679,lodge,-0.0602261597362,0.0589543031792
4680,lodged,-0.0569692040609,0.074061469813
4681,lodging,-0.0333180020469,0.296436203792
4682,lodgings,-0.102500899085,0.00128313889072
4683,lofty,0.11308595327,0.000379035908683
4684,log,0.100432946718,0.001608104581
4685,logic,0.120012806064,0.000160963065641
4686,logical,0.0964252667708,0.0024621400509
4687,logs,0.112931725023,0.000386128872748
4688,london,-0.0194544845447,0.542163033383
4689,lone,-0.00629273346847,0.8437129859
4690,loneliness,0.17935764786,1.46958223736e-08
4691,lonely,0.0456343722684,0.15259650478
4692,long,0.143222726858,6.4741410204e-06
4693,longed,0.0895721701163,0.00492572376207
4694,longer,0.201268632863,1.880088358e-10
4695,longest,0.0932822771714,0.00340251956412
4696,longing,0.110645551044,0.000506897415261
4697,look,-0.135399724712,2.03001370455e-05
4698,looked,-0.0661199689765,0.038103867317
4699,looking,-0.125882398643,7.51012324202e-05
4700,lookout,-0.00701612602105,0.82601894983
4701,looks,-0.106040449666,0.000863706089169
4702,loomed,0.107989459699,0.000691017759278
4703,looming,0.11370685931,0.000351692625531
4704,loose,0.0764431188643,0.0164673631803
4705,loosely,0.0310046674599,0.331261637342
4706,loosened,0.0288015087239,0.366787667701
4707,lord,0.0591817478517,0.0634926349532
4708,lords,0.164798438803,2.008630295e-07
4709,lose,0.0436006854287,0.171747103116
4710,loses,0.0328256821531,0.303634861883
4711,losing,0.100229518013,0.00164385535641
4712,loss,0.0910012813087,0.00427800891837
4713,losses,0.0631157128204,0.0477800260648
4714,lost,0.118203595552,0.000202222179057
4715,lot,-0.0420239091675,0.187790085392
4716,lots,-0.0123533104598,0.698733683478
4717,loud,-0.0193272820582,0.544807571592
4718,louder,0.0996194488846,0.00175549385749
4719,loudly,0.0363180425238,0.255045369176
4720,lounge,-0.0249753260592,0.433878711739
4721,lounging,-0.00501592657089,0.875130996745
4722,love,0.117869863189,0.000210842605158
4723,loved,0.0748706802979,0.0188282704329
4724,loveliness,0.0879014943664,0.00579431119796
4725,lovely,0.0284511441107,0.37264834151
4726,lover,0.0244292867514,0.443999477244
4727,lovers,0.0968816316449,0.0023473537949
4728,loves,0.117708132638,0.000215143020756
4729,loving,0.104513907922,0.00102598862245
4730,lovingly,0.087692800006,0.00591198464885
4731,low,0.0974895651411,0.00220204262731
4732,lower,0.171394275858,6.31401313761e-08
4733,lowered,0.141696884142,8.12975672157e-06
4734,lowering,0.0971018853728,0.0022937242229
4735,lowest,0.175451686395,3.02930642223e-08
4736,loyal,0.121632467616,0.000130867142362
4737,loyalty,0.244576077454,7.2087723959e-15
4738,luck,-0.0779765522954,0.0144192446968
4739,luckily,0.00477718560912,0.881029052599
4740,lucky,0.0127845777901,0.688756501714
4741,ludicrous,-0.0251412758395,0.43082944075
4742,luggage,-0.10953380319,0.000577569317733
4743,lull,0.0546278861794,0.0867657740305
4744,luminous,0.190040651872,1.87128340457e-09
4745,lump,0.101439915998,0.00144143311126
4746,lunatic,0.00237618120535,0.940657692368
4747,lunch,-0.159417530598,4.99368930121e-07
4748,luncheon,-0.0629939884873,0.0482120276351
4749,lungs,0.212953750537,1.48694522101e-11
4750,lurched,0.145559745323,4.54713818625e-06
4751,lure,0.056693220149,0.0754751368647
4752,lurid,0.0988851444115,0.00189908009985
4753,lurked,0.047938358309,0.132911224916
4754,lurking,-0.027015305434,0.397265862973
4755,lust,0.22099310756,2.37767721621e-12
4756,lustre,0.06079474945,0.0565988036173
4757,luxuries,0.0824196658572,0.00969507307314
4758,luxurious,0.039699624266,0.213412655309
4759,luxury,0.0673749591356,0.0345849325666
4760,lying,-0.0526337793204,0.0989219971754
4761,machine,0.184964023992,5.05880615637e-09
4762,machinery,0.270516665557,5.79518928679e-18
4763,machines,0.342007248113,2.2012522487e-28
4764,mad,0.0645026858342,0.0430829211143
4765,madam,-0.101432831381,0.00144254803095
4766,madame,-0.0448622706264,0.159666611562
4767,maddening,0.0112284255948,0.724999254224
4768,made,-0.0367828896148,0.249009866698
4769,madly,0.0659614077725,0.0385693837297
4770,madman,0.0642345985833,0.0439591486729
4771,madness,0.121929280779,0.000125960978929
4772,magazine,-0.0255255665764,0.423816077662
4773,magazines,0.0323674627208,0.31043826718
4774,magic,0.141071607531,8.91888483185e-06
4775,magical,0.142744119202,6.95523610807e-06
4776,magnificence,0.099168596471,0.00184242347932
4777,magnificent,0.127651888417,5.92866864633e-05
4778,magnitude,0.104688079428,0.00100614293532
4779,mahogany,-0.120652230739,0.000148377926251
4780,maid,-0.152438914313,1.5564711949e-06
4781,maiden,0.00840603833516,0.792275732486
4782,maids,-0.0747805615196,0.0189721134932
4783,mail,-0.0830896093243,0.00911750623139
4784,main,0.0684872139236,0.0317016913825
4785,mainly,0.0951991235535,0.00279639885212
4786,maintain,0.209538312642,3.17031885761e-11
4787,maintained,0.148800577864,2.76049930356e-06
4788,maintaining,0.173842879461,4.06173184354e-08
4789,majestic,0.0974100780222,0.00222056245641
4790,majesty,0.149192007555,2.59714263754e-06
4791,major,0.153387242462,1.33757631078e-06
4792,majority,0.201528509369,1.77982836214e-10
4793,make,-0.0147442517843,0.644119804963
4794,maker,-0.0265878003569,0.404780506015
4795,makes,0.014600465203,0.64735414944
4796,making,0.0359950516188,0.259298373936
4797,male,0.121820139081,0.000127744556384
4798,malice,0.0321428192734,0.313810079732
4799,malicious,-0.0761266374469,0.0169205057882
4800,malignant,0.0571015649649,0.0733911880751
4801,man,-0.0599623912121,0.0600742967463
4802,manage,0.0140457764337,0.65989331369
4803,managed,0.04825610615,0.130357874974
4804,management,0.060823056176,0.0564836108523
4805,manager,-0.125689355733,7.70493718206e-05
4806,managing,-0.0123681642936,0.698389169055
4807,manhood,0.130599196288,3.97134467233e-05
4808,maniac,-0.0840104089805,0.00837375498908
4809,manifest,0.102888365549,0.00122944157531
4810,manifested,0.00257551607184,0.935689900944
4811,mankind,0.263424678096,4.40299789587e-17
4812,manly,-0.0259975016606,0.415295083808
4813,manner,-0.0709916856506,0.0259538400172
4814,manners,0.0206326009886,0.51797789529
4815,manoeuvre,0.148769378745,2.77393503391e-06
4816,mansion,-0.100835615863,0.00153943749314
4817,mantelpiece,-0.166653539274,1.45723074744e-07
4818,mantle,0.0521683963231,0.101945878646
4819,manufacture,0.16016348224,4.4092481101e-07
4820,manuscript,0.0450479559929,0.157944112806
4821,many,0.211619068022,2.00194557149e-11
4822,map,0.185218319807,4.81611754208e-09
4823,mar,0.010434541893,0.74373471362
4824,marble,0.00267006813173,0.933334351716
4825,march,0.197393407582,4.21988469718e-10
4826,marched,0.119657185326,0.000168389618461
4827,marching,0.269132971616,8.64901418947e-18
4828,mare,0.0763876778746,0.0165459669399
4829,margin,0.0777148552851,0.0147520441765
4830,mark,-0.0302710914338,0.34283556387
4831,marked,0.0337863672698,0.289694477908
4832,market,-0.00865266080962,0.786326857306
4833,marking,0.1005712945,0.00158420094177
4834,marks,-0.0858794604587,0.0070285104373
4835,marriage,-0.00971017221138,0.760963176321
4836,married,-0.136619587726,1.70551604285e-05
4837,marry,-0.0659950513791,0.0384702088659
4838,marrying,-0.0624679075028,0.0501169551274
4839,marvel,0.0669616569089,0.0357118891867
4840,marvelled,0.107597064622,0.000722970242271
4841,marvellous,0.0556766257485,0.0808732247354
4842,mary,-0.0720041843243,0.023899287223
4843,masculine,0.0650778506929,0.0412526712092
4844,mask,-0.0105578808681,0.740813661548
4845,masked,-0.00788786658861,0.804813771738
4846,mass,0.33792089375,1.04158881847e-27
4847,masses,0.252064510211,9.99975774368e-16
4848,massive,0.189624146407,2.03247553591e-09
4849,master,0.0701297214657,0.0278213670655
4850,mastered,0.153028635927,1.41662826083e-06
4851,masters,0.228828597693,3.71488922562e-13
4852,mat,0.0355007704728,0.265901370336
4853,match,-0.0701430104307,0.0277917197381
4854,matched,0.0318942113634,0.317569530843
4855,matches,-0.0372539778052,0.242995784319
4856,mate,0.15213578677,1.63341650464e-06
4857,material,0.147273528098,3.49698139498e-06
4858,materials,0.226965306556,5.81284623609e-13
4859,maternal,0.0958953485456,0.00260184794573
4860,matter,-0.0310415540978,0.330686401778
4861,mattered,0.168971762318,9.70916363872e-08
4862,matters,0.0160552014532,0.614947214988
4863,mattress,-0.052326257615,0.100912028185
4864,mature,0.107569783519,0.000725241908369
4865,maturity,0.160967556798,3.8531600899e-07
4866,may,-0.0121827900789,0.702693094271
4867,maybe,0.0141722779755,0.657025078218
4868,maze,0.119217679102,0.000178012783852
4869,meadow,0.0892599107539,0.00507853513922
4870,meadows,0.110105026001,0.000540186801971
4871,meagre,0.0929724014461,0.00351102412237
4872,meal,0.14012487035,1.02542402029e-05
4873,meals,0.0481832293368,0.130940111704
4874,mean,-0.125127793428,8.29913274253e-05
4875,meaning,0.114559019263,0.000317155198593
4876,meaningless,0.117438608057,0.000222492878894
4877,means,0.0428291985046,0.179463816384
4878,meant,0.0456994082551,0.152012011173
4879,meantime,-0.053296765679,0.0947381056046
4880,meanwhile,0.0504806818879,0.113532421933
4881,measure,0.123904541213,9.74646455324e-05
4882,measured,0.05424075189,0.089026544883
4883,measures,0.0406524848911,0.202619316861
4884,measuring,0.10305605804,0.00120685070901
4885,meat,0.214263333319,1.10849639057e-11
4886,mechanical,0.225443874043,8.35397271406e-13
4887,mechanically,-0.00443960851176,0.889380020139
4888,mechanism,0.242528923055,1.22304253858e-14
4889,medical,0.0112714359366,0.723988783605
4890,medicine,0.0969304270499,0.00233537469768
4891,meditated,-0.0217871473117,0.494829017195
4892,meditating,0.0313653921219,0.325663973727
4893,meditation,0.0483798348638,0.129373961876
4894,medium,-0.0102754510929,0.747507919816
4895,meek,0.0406974903912,0.202119530687
4896,meekly,-0.0208251980715,0.514077796427
4897,meet,-0.0462029465959,0.147544054071
4898,meeting,0.013302683876,0.676841581196
4899,meetings,0.112283179919,0.00041733258078
4900,meets,0.0212826090166,0.504876697749
4901,melancholy,0.010540744376,0.74121928521
4902,mellow,0.059221737782,0.0633137064632
4903,melody,0.136269411866,1.79322992667e-05
4904,melt,0.117155294306,0.000230472070549
4905,melted,0.223963026035,1.18606104916e-12
4906,melting,0.178002709269,1.8921677628e-08
4907,member,0.0565164756009,0.0763919686136
4908,members,0.223050369616,1.47022445156e-12
4909,memorable,0.0676330908512,0.0338965824051
4910,memories,0.182197448125,8.59813816919e-09
4911,memory,0.117382993366,0.000224038479921
4912,men,0.264294490786,3.444699728e-17
4913,menace,0.122036846461,0.000124226108038
4914,menacing,0.0812613087098,0.0107708752892
4915,mend,0.0801319739511,0.0119204279811
4916,ment,-0.0319757609257,0.316333102107
4917,mental,0.0842961180184,0.00815425984166
4918,mentally,0.0394896532613,0.215845768799
4919,mention,-0.157679615735,6.65886210489e-07
4920,mentioned,-0.221986705738,1.88617002175e-12
4921,mentioning,-0.111191543826,0.000475217915642
4922,merchant,-0.0247234426091,0.438530703238
4923,merchants,0.0729348344201,0.022136585064
4924,merciful,0.0863099135278,0.00674758655606
4925,merciless,0.105143124425,0.00095595585189
4926,mercy,0.0958136422623,0.00262402173335
4927,mere,0.0728839512971,0.0222299580201
4928,merely,0.0426618807909,0.181170841413
4929,merest,0.00637321933383,0.841740246479
4930,merged,0.14979838201,2.3622360794e-06
4931,merit,0.0317308008047,0.32005661676
4932,merits,0.0149845637593,0.63872922596
4933,merrily,0.0179648263564,0.573527690476
4934,merriment,0.0429349380755,0.178391203783
4935,merry,-0.00893680696482,0.779488288542
4936,mess,0.0416859237675,0.191368246621
4937,message,0.0785957733573,0.0136579834338
4938,messages,0.157908538911,6.41230977588e-07
4939,messenger,0.00136664813886,0.965848523457
4940,met,-0.126838640026,6.61179150295e-05
4941,metal,0.238571436136,3.3518682129e-14
4942,metallic,0.132479147176,3.06189013938e-05
4943,method,0.052260450923,0.101341984922
4944,methods,0.0606638092977,0.0571342009054
4945,mice,0.0490577772804,0.124084727426
4946,mid,0.155415043399,9.64347910096e-07
4947,midday,0.137011170726,1.6122682055e-05
4948,middle,-0.00236696730555,0.940887376945
4949,midnight,-0.177938925881,1.91472370636e-08
4950,midst,0.163612260104,2.46152940092e-07
4951,midway,0.0727628794174,0.0224535067243
4952,might,-0.0109502697235,0.731545636158
4953,mighty,0.191340657012,1.44415199504e-09
4954,mild,0.0594575656016,0.0622669754875
4955,mildly,0.0281355629036,0.377976473611
4956,mile,0.107610574201,0.000721847760312
4957,miles,0.183297595188,6.96986465671e-09
4958,military,0.230997359395,2.19519312752e-13
4959,milk,0.049881097122,0.117889569671
4960,mill,0.0282791897422,0.375545756968
4961,million,0.147339667998,3.46151448899e-06
4962,millions,0.230746400575,2.33361542304e-13
4963,mind,0.0122393847907,0.701378089612
4964,minded,0.0788936539286,0.0133045680269
4965,minds,0.252846822346,8.10440553697e-16
4966,mine,-0.0577528710635,0.0701647502384
