,docid,group_label,genres,year
676,677,3,teamred | det100 | chimyst,1946
677,678,1,chirandom | teamred | chiscifi,1947
678,679,3,chirandom | teamblack,1947
679,680,1,chirandom | teamblack,1947
680,681,3,chirandom | teamred,1947
681,682,6,chirandom | teamred,1947
682,683,9,teamred | chifantasy,1947
683,684,3,teamred | chiscifi,1947
684,685,3,chirandom | det100 | teamblack | chimyst | cozy | stew,1948
685,686,1,chirandom | chiutopia | teamblack,1948
686,687,3,chirandom | teamred,1948
687,688,1,chifantasy | teamblack | chihorror | chiscifi,1948
688,689,6,teamred | chimyst,1948
689,690,6,teamred | pbgothic | chiscifi | lavin_ghost | lavin_magic,1948
690,691,9,teamred | chiscifi,1948
691,692,3,teamblack | chimyst,1948
692,693,5,chirandom | teamred | chimyst,1949
693,694,3,chirandom | teamred | chimyst,1949
694,695,3,teamblack | chiscifi,1949
695,696,3,chirandom | teamblack | chimyst,1949
696,697,9,teamred | chifantasy,1949
697,698,3,teamblack | chiscifi,1949
698,699,6,teamred | det100 | chimyst,1949
699,700,7,teamred | chiscifi,1949
700,701,3,chirandom | teamred,1949
701,702,9,chifantasy | teamblack,1950
702,703,5,teamred | chimyst,1950
703,704,1,teamred | chifantasy,1950
704,705,6,teamred | chiscifi,1950
705,706,3,chirandom | teamblack | chimyst,1950
706,707,1,teamred | chifantasy | chiscifi | stew,1950
707,708,6,chirandom | teamblack,1950
708,709,6,chirandom | teamred | chimyst | stew,1950
709,710,5,chifantasy | teamblack,1950
710,711,3,teamblack | chimyst,1950
711,712,6,chifantasy | teamblack,1950
712,713,5,chirandom | teamred,1950
713,714,3,teamblack | chiscifi | stew,1950
714,715,6,chirandom | teamblack,1950
715,716,6,teamred | chimyst,1950
716,717,9,chirandom | teamblack | chiscifi,1950
717,718,6,teamred | chiscifi | stew,1951
718,719,6,hardboiled | chimyst | teamred,1951
719,720,6,teamblack | chimyst,1951
720,721,9,teamred | chiscifi,1951
721,722,3,chirandom | teamred | chiscifi,1951
722,723,3,teamblack | chiscifi | stew,1951
723,724,6,teamred | chimyst | cozy,1952
724,725,9,chirandom | teamblack | chiscifi | stew,1952
725,726,6,teamred | chimyst | stew,1952
726,727,1,teamblack | chiscifi,1952
727,728,6,chirandom | hardboiled | teamblack | chimyst | stew,1952
728,729,6,chirandom | teamblack | chiscifi | stew,1952
729,730,5,chirandom | teamblack | chimyst,1952
730,731,5,chirandom | teamblack,1952
731,732,3,teamred | chiscifi,1953
732,733,3,chirandom | teamblack | chiscifi | stew,1953
733,734,9,chirandom | teamred | chiscifi | stew,1953
734,735,6,chirandom | teamred | chiscifi | stew,1953
735,736,6,teamblack | chiscifi | stew,1953
736,737,5,chirandom | teamred,1953
737,738,3,chirandom | teamred,1953
738,739,6,chirandom | teamred,1954
739,740,3,teamblack | chiscifi | stew,1954
740,741,3,teamblack | chimyst,1954
741,742,5,chirandom | teamblack,1954
742,743,5,teamblack | chiscifi,1954
743,744,6,teamred | pbgothic | chihorror | chiscifi | lavin_magic,1954
744,745,5,chirandom | teamred,1954
745,746,5,teamred | chimyst,1955
746,747,5,chirandom | teamred,1955
747,748,6,teamred | chimyst,1955
748,749,6,chirandom | teamblack,1956
749,750,5,teamblack | chiscifi,1956
750,751,1,chirandom | teamred | chiscifi,1956
751,752,6,teamblack | chimyst,1956
752,753,5,teamblack | chimyst,1956
753,754,7,teamblack | chiscifi,1957
754,755,6,chirandom | teamblack,1957
755,756,6,teamred | chiscifi,1957
756,757,6,chirandom | teamblack | chiscifi,1957
757,758,6,chirandom | teamred,1958
758,759,6,chirandom | teamblack,1958
759,760,3,chirandom | teamblack,1958
760,761,6,chirandom | teamblack,1959
761,762,5,teamred | det100 | chimyst,1959
762,763,1,teamred | chiscifi,1959
763,764,1,teamblack | chiscifi | stew,1959
764,765,6,chirandom | hardboiled | chimyst | teamred,1959
765,766,6,teamblack | pbgothic | lavin_slasher,1959
766,767,5,teamblack | pbgothic | stew | lavin_ghost,1959
767,768,6,chirandom | teamred,1959
768,769,3,teamred | chimyst,1959
769,770,1,teamblack | chiscifi,1960
770,771,6,chirandom | teamblack,1960
771,772,1,chirandom | teamblack,1960
772,773,1,teamblack | chimyst | stew,1960
773,774,5,teamred | chimyst,1960
774,775,5,chirandom | teamred,1961
775,776,6,chirandom | teamblack | chimyst,1961
776,777,3,teamred | chiscifi | stew,1961
777,778,3,teamred | chiscifi | stew,1962
778,779,3,chirandom | teamblack,1962
779,780,6,teamblack | chihorror | chiscifi | lavin_magic,1962
780,781,6,teamblack | chiscifi,1962
781,782,5,chifantasy | teamblack | chiscifi,1962
782,783,1,chiutopia | chiscifi | teamred,1962
783,784,6,chirandom | teamblack | chimyst,1962
784,785,6,teamblack | chimyst,1962
785,786,6,chirandom | teamblack,1963
786,787,3,teamblack | chiscifi,1963
787,788,6,chirandom | teamblack,1963
788,789,3,chirandom | teamblack,1964
789,790,3,chirandom | teamblack,1964
790,791,3,teamblack | chiscifi,1964
791,792,3,teamblack | chiscifi,1964
792,793,2,chirandom | teamred,1964
793,794,3,chirandom | teamblack,1965
794,795,3,teamred | chimyst,1965
795,796,6,chirandom | teamblack,1965
796,797,6,teamblack | chimyst | stew,1965
797,798,6,chirandom | teamred | chimyst,1965
798,799,1,chirandom | teamblack,1965
799,800,9,chirandom | teamred,1965
800,801,6,teamred | chimyst,1965
801,802,3,teamred | chiscifi | stew,1965
802,803,6,chirandom | teamblack,1965
803,804,5,chirandom | teamblack,1965
804,805,9,chirandom | teamblack,1966
805,806,3,chirandom | teamblack | chiscifi,1966
806,807,1,teamred | chiscifi,1966
807,808,6,teamred | chimyst,1966
808,809,1,teamred | chiscifi,1966
809,810,6,teamred | chimyst | stew,1966
810,811,1,chifantasy | teamblack | chiscifi,1966
811,812,1,chirandom | teamred,1966
812,813,1,teamred | chiscifi | stew,1966
813,814,9,teamred | chifantasy,1966
814,815,9,teamred | chiscifi,1966
815,816,5,teamblack | chimyst,1967
816,817,5,chirandom | teamblack,1967
817,818,1,chirandom | teamblack | chimyst,1967
818,819,3,chifantasy | teamblack,1967
819,820,1,chirandom | teamred,1967
820,821,5,teamblack | pbgothic | chihorror | stew | lavin_magic,1967
821,822,3,teamblack | chimyst,1967
822,823,6,teamred | pbgothic | chihorror | lavin_magic,1968
823,824,6,teamred | chihorror | lavin_magic,1968
824,825,6,chirandom | teamblack,1968
825,826,5,chirandom | teamred,1969
826,827,3,teamred | chimyst,1969
827,828,3,chirandom | teamblack,1969
828,829,1,teamred | chiscifi,1969
829,830,5,teamred | chimyst | stew,1969
830,831,3,chifantasy | teamblack,1969
831,832,1,chirandom | teamblack | chimyst | stew,1969
832,833,1,teamblack | chiscifi,1969
833,834,6,teamred | chimyst,1969
834,835,9,chirandom | teamblack | chiscifi,1970
835,836,6,hardboiled | teamblack | chimyst | stew,1970
836,837,9,teamblack | chiscifi,1970
837,838,6,chiutopia | teamblack,1970
838,839,3,chifantasy | teamblack | chiscifi,1970
839,840,6,chirandom | teamred,1970
840,841,1,chirandom | teamred,1970
841,842,7,chiutopia | chiscifi | teamred | stew,1971
842,843,6,chifantasy | teamblack,1971
843,844,3,teamblack | pbgothic | lavin_magic,1971
844,845,1,teamred | chiscifi,1971
845,846,3,teamblack | chimyst | stew,1971
846,847,1,teamblack | chimyst,1971
847,848,3,teamred | chimyst,1971
848,849,5,teamblack | chihorror | chiscifi,1972
849,850,5,chirandom | teamred | crime,1972
850,851,3,chirandom | teamred,1972
851,852,6,chirandom | teamblack | chiscifi,1973
852,853,6,teamred | chimyst,1973
853,854,6,chirandom | teamblack,1973
854,855,5,chirandom | teamblack | chimyst,1973
855,856,5,teamred | chiscifi,1973
856,857,9,chirandom | teamred | chifantasy,1973
857,858,6,chirandom | teamred | chimyst,1973
858,859,3,chirandom | teamred,1973
859,860,5,teamblack | chimyst,1973
860,861,5,chirandom | teamred,1973
861,862,1,chirandom | teamblack | crime,1974
862,863,9,chiutopia | chiscifi | teamred,1974
863,864,6,teamred | chimyst | stew,1974
864,865,6,teamblack | chimyst,1974
865,866,3,chirandom | chifantasy | teamblack,1975
866,867,3,teamblack | chiscifi | stew,1975
867,868,5,teamblack | chihorror | stew | lavin_magic,1976
868,869,3,teamblack | pbgothic | lavin_magic,1976
869,870,9,teamblack | chiscifi,1976
870,871,6,teamblack | chimyst,1976
871,872,3,chiutopia | chiscifi | teamred,1976
872,873,3,chirandom | teamblack,1976
873,874,6,chifantasy | teamblack,1976
874,875,9,teamred | chifantasy | chiscifi,1976
875,876,3,teamred | chimyst,1976
876,877,5,chirandom | teamred,1976
877,878,5,chirandom | teamblack,1977
878,879,5,chirandom | teamred,1977
879,880,3,teamred | chifantasy | chiscifi,1977
880,881,5,teamred | chihorror | lavin_slasher,1977
881,882,6,teamblack | chiscifi,1977
882,883,6,teamred | chimyst,1977
883,884,9,chirandom | chifantasy | teamblack | chiscifi | stew,1977
884,885,9,chirandom | teamred | chiscifi,1977
885,886,1,chifantasy | teamblack,1977
886,887,9,chifantasy | teamblack,1977
887,888,6,teamblack | chimyst,1978
888,889,3,teamred | chimyst,1978
889,890,6,teamred | chimyst,1978
890,891,3,teamred | chiscifi | stew,1978
891,892,3,chirandom | teamblack,1978
892,893,6,teamred | pbgothic,1978
893,894,5,chirandom | teamred,1978
894,895,6,chirandom | teamred,1978
895,896,5,teamred | chihorror | stew,1978
896,897,6,teamred | chimyst | stew,1978
897,898,5,teamred | chihorror | stew | lavin_magic,1978
898,899,9,teamred | chiscifi,1978
899,900,3,teamred | chimyst | chihorror | lavin_magic,1978
900,901,5,chirandom | teamblack,1978
901,902,5,teamblack | chiscifi,1979
902,903,3,chirandom | teamred,1979
903,904,3,teamred | chiscifi | stew,1979
904,905,9,teamblack | chiscifi | stew,1979
905,906,5,chirandom | teamblack,1979
906,907,5,teamblack | chihorror | chiscifi | stew | lavin_ghost,1979
907,908,1,teamred | chifantasy | chiscifi,1979
908,909,6,chirandom | teamblack,1979
909,910,6,chirandom | teamblack,1980
910,911,6,teamred | chiscifi,1980
911,912,5,teamred | chihorror,1980
912,913,5,chirandom | teamred,1980
913,914,3,chimyst | pbgothic | teamred | lavin_slasher,1981
914,915,6,chirandom | teamred,1981
915,916,6,teamblack | chimyst | stew,1981
916,917,5,teamred | chiscifi | stew,1981
917,918,3,teamblack | chiscifi,1981
918,919,9,chirandom | teamred | chiscifi | stew,1981
919,920,5,teamblack | pbgothic | stew | lavin_magic,1981
920,921,3,teamred | chiscifi | stew,1981
921,922,1,teamred | chiscifi,1981
922,923,3,chirandom | teamred | chiscifi,1982
923,924,5,teamblack | chimyst | stew,1982
924,925,3,teamblack | chiscifi,1982
925,926,6,teamblack | chihorror | stew | lavin_slasher | lavin_deranged,1982
926,927,3,teamblack | chimyst | stew,1982
927,928,3,teamblack | chiscifi | stew,1982
928,929,5,chirandom | teamred,1983
929,930,1,chirandom | teamblack,1983
930,931,1,chirandom | teamred | chimyst | stew,1983
931,932,9,chirandom | teamred | chiscifi | stew,1983
932,933,1,chirandom | teamblack,1983
933,934,1,teamblack | chiscifi,1983
934,935,9,teamred | chifantasy | chiscifi,1984
935,936,3,teamred | chimyst,1984
936,937,6,teamred | chimyst | stew,1984
937,938,1,teamred | pbgothic | chiscifi | stew,1984
938,939,3,teamblack | chiscifi,1985
939,940,1,chirandom | teamblack | chiscifi | stew,1985
940,941,6,chirandom | teamred | chimyst,1985
941,942,6,chirandom | teamblack,1985
942,943,5,teamred | chimyst,1985
943,944,3,teamred | chiscifi,1986
944,945,1,teamblack | chimyst,1986
945,946,5,teamblack | chimyst | stew,1986
946,947,1,teamred | chihorror | chiscifi | stew | lavin_magic,1986
947,948,9,teamred | chifantasy,1986
948,949,5,chirandom | teamblack,1987
949,950,9,chirandom | teamblack,1987
950,951,3,teamblack | chimyst | stew,1987
951,952,5,chirandom | teamred,1987
952,953,6,chirandom | teamred | chimyst,1987
953,954,6,teamblack | chimyst,1987
954,955,1,teamred | chimyst,1987
955,956,1,teamblack | chiscifi | stew,1987
956,957,2,chirandom | teamblack | chiscifi,1987
957,958,1,chirandom | teamred | chimyst,1987
958,959,5,chirandom | teamred,1987
959,960,6,teamred | pbgothic | chihorror | lavin_slasher | lavin_deranged,1987
960,961,5,chirandom | teamred,1987
961,962,5,teamblack | chimyst,1987
962,963,1,chifantasy | teamblack,1987
963,964,3,teamblack | pbgothic | lavin_ghost,1987
964,965,3,chirandom | teamred,1987
965,966,5,chirandom | teamred,1987
966,967,1,teamred | chiscifi,1988
967,968,3,chifantasy | teamblack | pbgothic | stew | lavin_magic,1988
968,969,9,chifantasy | teamblack,1988
969,970,6,teamblack | chimyst | stew,1988
970,971,9,teamred | chifantasy | chiscifi,1988
971,972,1,chirandom | teamblack | chimyst | stew,1988
972,973,5,teamred | chimyst,1989
973,974,3,chirandom | teamblack | chimyst,1989
974,975,1,teamred | chimyst,1989
975,976,3,teamblack | chihorror | stew,1989
976,977,9,chirandom | teamblack | chiscifi | stew,1989
977,978,5,teamred | chihorror | chiscifi | stew,1989
978,979,5,teamred | chifantasy | chiscifi,1989
979,980,6,chifantasy | teamblack | chimyst | chihorror | lavin_slasher | lavin_magic,1989
980,981,3,chirandom | teamred | chimyst | stew,1989
981,982,3,teamred | chimyst | chiscifi,1989
982,983,6,chirandom | teamblack,1989
983,984,1,teamred | chiscifi,1989
